NAFRTev2,08.91Z,Extraction des minéraux chimiques et d'engrais minéraux
NAFRTev2,08.92Z,Extraction de tourbe
NAFRTev2,08.93Z,Production de sel
NAFRTev2,08.99Z,Autres activités extractives n.c.a.
NAFRTev2,09.10Z,Activités de soutien à l'extraction d'hydrocarbures
NAFRTev2,09.90Z,Activités de soutien aux autres industries extractives
NAFRTev2,10.11Z,Transformation et conservation de la viande de boucherie
NAFRTev2,10.12Z,Transformation et conservation de la viande de volaille
NAFRTev2,10.13A,Préparation industrielle de produits à base de viande
NAFRTev2,10.13B,Charcuterie
NAFRTev2,10.20Z,"Transformation et conservation de poisson, de crustacés et de mollusques"
NAFRTev2,10.31Z,Transformation et conservation de pommes de terre
NAFRTev2,10.32Z,Préparation de jus de fruits et légumes
NAFRTev2,10.39A,Autre transformation et conservation de légumes
NAFRTev2,10.39B,Transformation et conservation de fruits
NAFRTev2,10.41A,Fabrication d'huiles et graisses brutes
NAFRTev2,10.41B,Fabrication d'huiles et graisses raffinées
NAFRTev2,10.42Z,Fabrication de margarine et graisses comestibles similaires
NAFRTev2,10.51A,Fabrication de lait liquide et de produits frais
NAFRTev2,10.51B,Fabrication de beurre
NAFRTev2,10.51C,Fabrication de fromage
NAFRTev2,10.51D,Fabrication d'autres produits laitiers
NAFRTev2,10.52Z,Fabrication de glaces et sorbets
NAFRTev2,10.61A,Meunerie
NAFRTev2,10.61B,Autres activités du travail des grains
NAFRTev2,10.62Z,Fabrication de produits amylacés
NAFRTev2,10.71A,Fabrication industrielle de pain et de pâtisserie fraîche
NAFRTev2,10.71B,Cuisson de produits de boulangerie
NAFRTev2,10.71C,Boulangerie et boulangerie-pâtisserie
NAFRTev2,10.71D,Pâtisserie
NAFRTev2,10.72Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation"
NAFRTev2,10.73Z,Fabrication de pâtes alimentaires
NAFRTev2,10.81Z,Fabrication de sucre
NAFRTev2,10.82Z,"Fabrication de cacao, chocolat et de produits de confiserie"
NAFRTev2,10.83Z,Transformation du thé et du café
NAFRTev2,10.84Z,Fabrication de condiments et assaisonnements
NAFRTev2,10.85Z,Fabrication de plats préparés
NAFRTev2,10.86Z,Fabrication d'aliments homogénéisés et diététiques
NAFRTev2,10.89Z,Fabrication d'autres produits alimentaires n.c.a.
NAFRTev2,10.91Z,Fabrication d'aliments pour animaux de ferme
NAFRTev2,10.92Z,Fabrication d'aliments pour animaux de compagnie
NAFRTev2,11.01Z,Production de boissons alcooliques distillées
NAFRTev2,11.02A,Fabrication de vins effervescents
NAFRTev2,11.02B,Vinification
NAFRTev2,11.03Z,Fabrication de cidre et de vins de fruits
NAFRTev2,11.04Z,Production d'autres boissons fermentées non distillées
NAFRTev2,11.05Z,Fabrication de bière
NAFRTev2,11.06Z,Fabrication de malt
NAFRTev2,11.07A,Industrie des eaux de table
NAFRTev2,11.07B,Production de boissons rafraîchissantes
NAFRTev2,12.00Z,Fabrication de produits à base de tabac
NAFRTev2,13.10Z,Préparation de fibres textiles et filature
NAFRTev2,13.20Z,Tissage
NAFRTev2,13.30Z,Ennoblissement textile
NAFRTev2,13.91Z,Fabrication d'étoffes à mailles
NAFRTev2,13.92Z,"Fabrication d'articles textiles, sauf habillement"
NAFRTev2,13.93Z,Fabrication de tapis et moquettes
NAFRTev2,13.94Z,"Fabrication de ficelles, cordes et filets"
NAFRTev2,13.95Z,"Fabrication de non-tissés, sauf habillement"
NAFRTev2,13.96Z,Fabrication d'autres textiles techniques et industriels
NAFRTev2,13.99Z,Fabrication d'autres textiles n.c.a.
NAFRTev2,14.11Z,Fabrication de vêtements en cuir
NAFRTev2,14.12Z,Fabrication de vêtements de travail
NAFRTev2,14.13Z,Fabrication de vêtements de dessus
NAFRTev2,14.14Z,Fabrication de vêtements de dessous
NAFRTev2,14.19Z,Fabrication d'autres vêtements et accessoires
NAFRTev2,14.20Z,Fabrication d'articles en fourrure
NAFRTev2,14.31Z,Fabrication d'articles chaussants à mailles
NAFRTev2,14.39Z,Fabrication d'autres articles à mailles
NAFRTev2,15.11Z,Apprêt et tannage des cuirs ; préparation et teinture des fourrures
NAFRTev2,15.12Z,"Fabrication d'articles de voyage, de maroquinerie et de sellerie"
NAFRTev2,15.20Z,Fabrication de chaussures
NAFRTev2,16.10A,"Sciage et rabotage du bois, hors imprégnation"
NAFRTev2,16.10B,Imprégnation du bois
NAFRTev2,16.21Z,Fabrication de placage et de panneaux de bois
NAFRTev2,16.22Z,Fabrication de parquets assemblés
NAFRTev2,16.23Z,Fabrication de charpentes et d'autres menuiseries
NAFRTev2,16.24Z,Fabrication d'emballages en bois
NAFRTev2,16.29Z,"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie"
NAFRTev2,17.11Z,Fabrication de pâte à papier
NAFRTev2,17.12Z,Fabrication de papier et de carton
NAFRTev2,17.21A,Fabrication de carton ondulé
NAFRTev2,17.21B,Fabrication de cartonnages
NAFRTev2,17.21C,Fabrication d'emballages en papier
NAFRTev2,17.22Z,Fabrication d'articles en papier à usage sanitaire ou domestique
NAFRTev2,17.23Z,Fabrication d'articles de papeterie
NAFRTev2,17.24Z,Fabrication de papiers peints
NAFRTev2,17.29Z,Fabrication d'autres articles en papier ou en carton
NAFRTev2,18.11Z,Imprimerie de journaux
NAFRTev2,18.12Z,Autre imprimerie (labeur)
NAFRTev2,18.13Z,Activités de pré-presse
NAFRTev2,18.14Z,Reliure et activités connexes
NAFRTev2,18.20Z,Reproduction d'enregistrements
NAFRTev2,19.10Z,Cokéfaction
NAFRTev2,19.20Z,Raffinage du pétrole
NAFRTev2,20.11Z,Fabrication de gaz industriels
NAFRTev2,20.12Z,Fabrication de colorants et de pigments
NAFRTev2,20.13A,Enrichissement et retraitement de matières nucléaires
NAFRTev2,20.13B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.
NAFRTev2,20.14Z,Fabrication d'autres produits chimiques organiques de base
NAFRTev2,20.15Z,Fabrication de produits azotés et d'engrais
NAFRTev2,20.16Z,Fabrication de matières plastiques de base
NAFRTev2,20.17Z,Fabrication de caoutchouc synthétique
NAFRTev2,20.20Z,Fabrication de pesticides et d'autres produits agrochimiques
NAFRTev2,20.30Z,"Fabrication de peintures, vernis, encres et mastics"
NAFRTev2,20.41Z,"Fabrication de savons, détergents et produits d'entretien"
NAFRTev2,20.42Z,Fabrication de parfums et de produits pour la toilette
NAFRTev2,20.51Z,Fabrication de produits explosifs
NAFRTev2,20.52Z,Fabrication de colles
NAFRTev2,20.53Z,Fabrication d'huiles essentielles
NAFRTev2,20.59Z,Fabrication d'autres produits chimiques n.c.a.
NAFRTev2,20.60Z,Fabrication de fibres artificielles ou synthétiques
NAFRTev2,21.10Z,Fabrication de produits pharmaceutiques de base
NAFRTev2,21.20Z,Fabrication de préparations pharmaceutiques
NAFRTev2,22.11Z,Fabrication et rechapage de pneumatiques
NAFRTev2,22.19Z,Fabrication d'autres articles en caoutchouc
NAFRTev2,22.21Z,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques"
NAFRTev2,22.22Z,Fabrication d'emballages en matières plastiques
NAFRTev2,22.23Z,Fabrication d'éléments en matières plastiques pour la construction
NAFRTev2,22.29A,Fabrication de pièces techniques à base de matières plastiques
NAFRTev2,22.29B,Fabrication de produits de consommation courante en matières plastiques
NAFRTev2,23.11Z,Fabrication de verre plat
NAFRTev2,23.12Z,Façonnage et transformation du verre plat
NAFRTev2,23.13Z,Fabrication de verre creux
NAFRTev2,23.14Z,Fabrication de fibres de verre
NAFRTev2,23.19Z,"Fabrication et façonnage d'autres articles en verre, y compris verre technique"
NAFRTev2,23.20Z,Fabrication de produits réfractaires
NAFRTev2,23.31Z,Fabrication de carreaux en céramique
NAFRTev2,23.32Z,"Fabrication de briques, tuiles et produits de construction, en terre cuite"
NAFRTev2,23.41Z,Fabrication d'articles céramiques à usage domestique ou ornemental
NAFRTev2,23.42Z,Fabrication d'appareils sanitaires en céramique
NAFRTev2,23.43Z,Fabrication d'isolateurs et pièces isolantes en céramique
NAFRTev2,23.44Z,Fabrication d'autres produits céramiques à usage technique
NAFRTev2,23.49Z,Fabrication d'autres produits céramiques
NAFRTev2,23.51Z,Fabrication de ciment
NAFRTev2,23.52Z,Fabrication de chaux et plâtre
NAFRTev2,23.61Z,Fabrication d'éléments en béton pour la construction
NAFRTev2,23.62Z,Fabrication d'éléments en plâtre pour la construction
NAFRTev2,23.63Z,Fabrication de béton prêt à l'emploi
NAFRTev2,23.64Z,Fabrication de mortiers et bétons secs
NAFRTev2,23.65Z,Fabrication d'ouvrages en fibre-ciment
NAFRTev2,23.69Z,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre"
NAFRTev2,23.70Z,"Taille, façonnage et finissage de pierres"
NAFRTev2,23.91Z,Fabrication de produits abrasifs
NAFRTev2,23.99Z,Fabrication d'autres produits minéraux non métalliques n.c.a.
NAFRTev2,24.10Z,Sidérurgie
NAFRTev2,24.20Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier"
NAFRTev2,24.31Z,Étirage à froid de barres
NAFRTev2,24.32Z,Laminage à froid de feuillards
NAFRTev2,24.33Z,Profilage à froid par formage ou pliage
NAFRTev2,24.34Z,Tréfilage à froid
NAFRTev2,24.41Z,Production de métaux précieux
NAFRTev2,24.42Z,Métallurgie de l'aluminium
NAFRTev2,24.43Z,"Métallurgie du plomb, du zinc ou de l'étain"
NAFRTev2,24.44Z,Métallurgie du cuivre
NAFRTev2,24.45Z,Métallurgie des autres métaux non ferreux
NAFRTev2,24.46Z,Élaboration et transformation de matières nucléaires
NAFRTev2,24.51Z,Fonderie de fonte
NAFRTev2,24.52Z,Fonderie d'acier
NAFRTev2,24.53Z,Fonderie de métaux légers
NAFRTev2,24.54Z,Fonderie d'autres métaux non ferreux
NAFRTev2,25.11Z,Fabrication de structures métalliques et de parties de structures
NAFRTev2,25.12Z,Fabrication de portes et fenêtres en métal
NAFRTev2,25.21Z,Fabrication de radiateurs et de chaudières pour le chauffage central
NAFRTev2,25.29Z,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques"
NAFRTev2,25.30Z,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central"
NAFRTev2,25.40Z,Fabrication d'armes et de munitions
NAFRTev2,25.50A,"Forge, estampage, matriçage ; métallurgie des poudres"
NAFRTev2,25.50B,"Découpage, emboutissage"
NAFRTev2,25.61Z,Traitement et revêtement des métaux
NAFRTev2,25.62A,Décolletage
NAFRTev2,25.62B,Mécanique industrielle
NAFRTev2,25.71Z,Fabrication de coutellerie
NAFRTev2,25.72Z,Fabrication de serrures et de ferrures
NAFRTev2,25.73A,Fabrication de moules et modèles
NAFRTev2,25.73B,Fabrication d'autres outillages
NAFRTev2,25.91Z,Fabrication de fûts et emballages métalliques similaires
NAFRTev2,25.92Z,Fabrication d'emballages métalliques légers
NAFRTev2,25.93Z,"Fabrication d'articles en fils métalliques, de chaînes et de ressorts"
NAFRTev2,25.94Z,Fabrication de vis et de boulons
NAFRTev2,25.99A,Fabrication d'articles métalliques ménagers
NAFRTev2,25.99B,Fabrication d'autres articles métalliques
NAFRTev2,26.11Z,Fabrication de composants électroniques
NAFRTev2,26.12Z,Fabrication de cartes électroniques assemblées
NAFRTev2,26.20Z,Fabrication d'ordinateurs et d'équipements périphériques
NAFRTev2,26.30Z,Fabrication d'équipements de communication
NAFRTev2,26.40Z,Fabrication de produits électroniques grand public
NAFRTev2,26.51A,Fabrication d'équipements d'aide à la navigation
NAFRTev2,26.51B,Fabrication d'instrumentation scientifique et technique
NAFRTev2,26.52Z,Horlogerie
NAFRTev2,26.60Z,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques"
NAFRTev2,26.70Z,Fabrication de matériels optique et photographique
NAFRTev2,26.80Z,Fabrication de supports magnétiques et optiques
NAFRTev2,27.11Z,"Fabrication de moteurs, génératrices et transformateurs électriques"
NAFRTev2,27.12Z,Fabrication de matériel de distribution et de commande électrique
NAFRTev2,27.20Z,Fabrication de piles et d'accumulateurs électriques
NAFRTev2,27.31Z,Fabrication de câbles de fibres optiques
NAFRTev2,27.32Z,Fabrication d'autres fils et câbles électroniques ou électriques
NAFRTev2,27.33Z,Fabrication de matériel d'installation électrique
NAFRTev2,27.40Z,Fabrication d'appareils d'éclairage électrique
NAFRTev2,27.51Z,Fabrication d'appareils électroménagers
NAFRTev2,27.52Z,Fabrication d'appareils ménagers non électriques
NAFRTev2,27.90Z,Fabrication d'autres matériels électriques
NAFRTev2,28.11Z,"Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules"
NAFRTev2,28.12Z,Fabrication d'équipements hydrauliques et pneumatiques
NAFRTev2,28.13Z,Fabrication d'autres pompes et compresseurs
NAFRTev2,28.14Z,Fabrication d'autres articles de robinetterie
NAFRTev2,28.15Z,Fabrication d'engrenages et d'organes mécaniques de transmission
NAFRTev2,28.21Z,Fabrication de fours et brûleurs
NAFRTev2,28.22Z,Fabrication de matériel de levage et de manutention
NAFRTev2,28.23Z,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques)
NAFRTev2,28.24Z,Fabrication d'outillage portatif à moteur incorporé
NAFRTev2,28.25Z,Fabrication d'équipements aérauliques et frigorifiques industriels
NAFRTev2,28.29A,"Fabrication d'équipements d'emballage, de conditionnement et de pesage"
NAFRTev2,28.29B,Fabrication d'autres machines d'usage général
NAFRTev2,28.30Z,Fabrication de machines agricoles et forestières
NAFRTev2,28.41Z,Fabrication de machines-outils pour le travail des métaux
NAFRTev2,28.49Z,Fabrication d'autres machines-outils
NAFRTev2,28.91Z,Fabrication de machines pour la métallurgie
NAFRTev2,28.92Z,Fabrication de machines pour l'extraction ou la construction
NAFRTev2,28.93Z,Fabrication de machines pour l'industrie agro-alimentaire
NAFRTev2,28.94Z,Fabrication de machines pour les industries textiles
NAFRTev2,28.95Z,Fabrication de machines pour les industries du papier et du carton
NAFRTev2,28.96Z,Fabrication de machines pour le travail du caoutchouc ou des plastiques
NAFRTev2,28.99A,Fabrication de machines d'imprimerie
NAFRTev2,28.99B,Fabrication d'autres machines spécialisées
NAFRTev2,29.10Z,Construction de véhicules automobiles
NAFRTev2,29.20Z,Fabrication de carrosseries et remorques
NAFRTev2,29.31Z,Fabrication d'équipements électriques et électroniques automobiles
NAFRTev2,29.32Z,Fabrication d'autres équipements automobiles
NAFRTev2,30.11Z,Construction de navires et de structures flottantes
NAFRTev2,30.12Z,Construction de bateaux de plaisance
NAFRTev2,30.20Z,Construction de locomotives et d'autre matériel ferroviaire roulant
NAFRTev2,30.30Z,Construction aéronautique et spatiale
NAFRTev2,30.40Z,Construction de véhicules militaires de combat
NAFRTev2,30.91Z,Fabrication de motocycles
NAFRTev2,30.92Z,Fabrication de bicyclettes et de véhicules pour invalides
NAFRTev2,30.99Z,Fabrication d'autres équipements de transport n.c.a.
NAFRTev2,31.01Z,Fabrication de meubles de bureau et de magasin
NAFRTev2,31.02Z,Fabrication de meubles de cuisine
NAFRTev2,31.03Z,Fabrication de matelas
NAFRTev2,31.09A,Fabrication de sièges d'ameublement d'intérieur
NAFRTev2,31.09B,Fabrication d'autres meubles et industries connexes de l'ameublement
NAFRTev2,32.11Z,Frappe de monnaie
NAFRTev2,32.12Z,Fabrication d'articles de joaillerie et bijouterie
NAFRTev2,32.13Z,Fabrication d'articles de bijouterie fantaisie et articles similaires
NAFRTev2,32.20Z,Fabrication d'instruments de musique
NAFRTev2,32.30Z,Fabrication d'articles de sport
NAFRTev2,32.40Z,Fabrication de jeux et jouets
NAFRTev2,32.50A,Fabrication de matériel médico-chirurgical et dentaire
NAFRTev2,32.50B,Fabrication de lunettes
NAFRTev2,32.91Z,Fabrication d'articles de brosserie
NAFRTev2,32.99Z,Autres activités manufacturières n.c.a.
NAFRTev2,33.11Z,Réparation d'ouvrages en métaux
NAFRTev2,33.12Z,Réparation de machines et équipements mécaniques
NAFRTev2,33.13Z,Réparation de matériels électroniques et optiques
NAFRTev2,33.14Z,Réparation d'équipements électriques
NAFRTev2,33.15Z,Réparation et maintenance navale
NAFRTev2,33.16Z,Réparation et maintenance d'aéronefs et d'engins spatiaux
NAFRTev2,33.17Z,Réparation et maintenance d'autres équipements de transport
NAFRTev2,33.19Z,Réparation d'autres équipements
NAFRTev2,33.20A,"Installation de structures métalliques, chaudronnées et de tuyauterie"
NAFRTev2,33.20B,Installation de machines et équipements mécaniques
NAFRTev2,33.20C,Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels
NAFRTev2,33.20D,"Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels"
NAFRTev2,35.11Z,Production d'électricité
NAFRTev2,35.12Z,Transport d'électricité
NAFRTev2,35.13Z,Distribution d'électricité
NAFRTev2,35.14Z,Commerce d'électricité
NAFRTev2,35.21Z,Production de combustibles gazeux
NAFRTev2,35.22Z,Distribution de combustibles gazeux par conduites
NAFRTev2,35.23Z,Commerce de combustibles gazeux par conduites
NAFRTev2,35.30Z,Production et distribution de vapeur et d'air conditionné
NAFRTev2,36.00Z,"Captage, traitement et distribution d'eau"
NAFRTev2,37.00Z,Collecte et traitement des eaux usées
NAFRTev2,38.11Z,Collecte des déchets non dangereux
NAFRTev2,38.12Z,Collecte des déchets dangereux
NAFRTev2,38.21Z,Traitement et élimination des déchets non dangereux
NAFRTev2,38.22Z,Traitement et élimination des déchets dangereux
NAFRTev2,38.31Z,Démantèlement d'épaves
NAFRTev2,38.32Z,Récupération de déchets triés
NAFRTev2,39.00Z,Dépollution et autres services de gestion des déchets
NAFRTev2,41.10A,Promotion immobilière de logements
NAFRTev2,41.10B,Promotion immobilière de bureaux
NAFRTev2,41.10C,Promotion immobilière d'autres bâtiments
NAFRTev2,41.10D,Supports juridiques de programmes
NAFRTev2,41.20A,Construction de maisons individuelles
NAFRTev2,41.20B,Construction d'autres bâtiments
NAFRTev2,42.11Z,Construction de routes et autoroutes
NAFRTev2,42.12Z,Construction de voies ferrées de surface et souterraines
NAFRTev2,42.13A,Construction d'ouvrages d'art
NAFRTev2,42.13B,Construction et entretien de tunnels
NAFRTev2,42.21Z,Construction de réseaux pour fluides
NAFRTev2,42.22Z,Construction de réseaux électriques et de télécommunications
NAFRTev2,42.91Z,Construction d'ouvrages maritimes et fluviaux
NAFRTev2,42.99Z,Construction d'autres ouvrages de génie civil n.c.a.
NAFRTev2,43.11Z,Travaux de démolition
NAFRTev2,43.12A,Travaux de terrassement courants et travaux préparatoires
NAFRTev2,43.12B,Travaux de terrassement spécialisés ou de grande masse
NAFRTev2,43.13Z,Forages et sondages
NAFRTev2,43.21A,Travaux d'installation électrique dans tous locaux
NAFRTev2,43.21B,Travaux d'installation électrique sur la voie publique
NAFRTev2,43.22A,Travaux d'installation d'eau et de gaz en tous locaux
NAFRTev2,43.22B,Travaux d'installation d'équipements thermiques et de climatisation
NAFRTev2,43.29A,Travaux d'isolation
NAFRTev2,43.29B,Autres travaux d'installation n.c.a.
NAFRTev2,43.31Z,Travaux de plâtrerie
NAFRTev2,43.32A,Travaux de menuiserie bois et PVC
NAFRTev2,43.32B,Travaux de menuiserie métallique et serrurerie
NAFRTev2,43.32C,Agencement de lieux de vente
NAFRTev2,43.33Z,Travaux de revêtement des sols et des murs
NAFRTev2,43.34Z,Travaux de peinture et vitrerie
NAFRTev2,43.39Z,Autres travaux de finition
NAFRTev2,43.91A,Travaux de charpente
NAFRTev2,43.91B,Travaux de couverture par éléments
NAFRTev2,43.99A,Travaux d'étanchéification
NAFRTev2,43.99B,Travaux de montage de structures métalliques
NAFRTev2,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment
NAFRTev2,43.99D,Autres travaux spécialisés de construction
NAFRTev2,43.99E,Location avec opérateur de matériel de construction
NAFRTev2,45.11Z,Commerce de voitures et de véhicules automobiles légers
NAFRTev2,45.19Z,Commerce d'autres véhicules automobiles
NAFRTev2,45.20A,Entretien et réparation de véhicules automobiles légers
NAFRTev2,45.20B,Entretien et réparation d'autres véhicules automobiles
NAFRTev2,45.31Z,Commerce de gros d'équipements automobiles
NAFRTev2,45.32Z,Commerce de détail d'équipements automobiles
NAFRTev2,45.40Z,Commerce et réparation de motocycles
NAFRTev2,46.11Z,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis"
NAFRTev2,46.12A,Centrales d'achat de carburant
NAFRTev2,46.12B,"Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques"
NAFRTev2,46.13Z,Intermédiaires du commerce en bois et matériaux de construction
NAFRTev2,46.14Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions"
NAFRTev2,46.15Z,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie"
NAFRTev2,46.16Z,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir"
NAFRTev2,46.17A,Centrales d'achat alimentaires
NAFRTev2,46.17B,"Autres intermédiaires du commerce en denrées, boissons et tabac"
NAFRTev2,46.18Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques
NAFRTev2,46.19A,Centrales d'achat non alimentaires
NAFRTev2,46.19B,Autres intermédiaires du commerce en produits divers
NAFRTev2,46.21Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail"
NAFRTev2,46.22Z,Commerce de gros (commerce interentreprises) de fleurs et plantes
NAFRTev2,46.23Z,Commerce de gros (commerce interentreprises) d'animaux vivants
NAFRTev2,46.24Z,Commerce de gros (commerce interentreprises) de cuirs et peaux
NAFRTev2,46.31Z,Commerce de gros (commerce interentreprises) de fruits et légumes
NAFRTev2,46.32A,Commerce de gros (commerce interentreprises) de viandes de boucherie
NAFRTev2,46.32B,Commerce de gros (commerce interentreprises) de produits à base de viande
NAFRTev2,46.32C,Commerce de gros (commerce interentreprises) de volailles et gibier
NAFRTev2,46.33Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles"
NAFRTev2,46.34Z,Commerce de gros (commerce interentreprises) de boissons
NAFRTev2,46.35Z,Commerce de gros (commerce interentreprises) de produits à base de tabac
NAFRTev2,46.36Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie"
NAFRTev2,46.37Z,"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices"
NAFRTev2,46.38A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques"
NAFRTev2,46.38B,Commerce de gros (commerce interentreprises) alimentaire spécialisé divers
NAFRTev2,46.39A,Commerce de gros (commerce interentreprises) de produits surgelés
NAFRTev2,46.39B,Commerce de gros (commerce interentreprises) alimentaire non spécialisé
NAFRTev2,46.41Z,Commerce de gros (commerce interentreprises) de textiles
NAFRTev2,46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures
NAFRTev2,46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers
NAFRTev2,46.44Z,"Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien"
NAFRTev2,46.45Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté
NAFRTev2,46.46Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques
NAFRTev2,46.47Z,"Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage"
NAFRTev2,46.48Z,Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie
NAFRTev2,46.49Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques
NAFRTev2,46.51Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels"
NAFRTev2,46.52Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication
NAFRTev2,46.61Z,Commerce de gros (commerce interentreprises) de matériel agricole
NAFRTev2,46.62Z,Commerce de gros (commerce interentreprises) de machines-outils
NAFRTev2,46.63Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil"
NAFRTev2,46.64Z,Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement
NAFRTev2,46.65Z,Commerce de gros (commerce interentreprises) de mobilier de bureau
NAFRTev2,46.66Z,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau
NAFRTev2,46.69A,Commerce de gros (commerce interentreprises) de matériel électrique
NAFRTev2,46.69B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers
NAFRTev2,46.69C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services
NAFRTev2,46.71Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes
NAFRTev2,46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux
NAFRTev2,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction
NAFRTev2,46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration
