NAP,84.07,Autres instituts pour la santé
NAP,84.08,Laboratoires d'analyses médicales extra-hospitaliers
NAP,84.09,Centres de transfusion sanguine et banques d'organes
NAP,84.10,Cabinets de médecin
NAP,84.11,Cabinets dentaires
NAP,84.12,Cabinets d'auxiliaires médicaux
NAP,84.13,Ambulances
NAP,84.14,"Vétérinaires, cliniques vétérinaires"
NAP,85.01,Crèches
NAP,85.02,"Etablissements pour l'enfance protégée, handicapée ou inadaptée (services marchands)"
NAP,85.03,"Etablissements pour adultes nécessiteux, handicapés, ou inadaptés (services marchands)"
NAP,85.04,Etablissements pour personnes âgées
NAP,86.01,Radiodiffusion et télévision
NAP,86.02,Production de films
NAP,86.03,Distribution de films
NAP,86.04,Gestion de salles de cinéma
NAP,86.05,Gestion de salles de spectacle (services marchands)
NAP,86.06,Autres spectacles et services récréatifs (services marchands)
NAP,86.07,Création et interprétation littéraires et artistiques (services marchands)
NAP,86.08,Services annexes aux spectacles
NAP,86.09,Jeux de hasard et d'argent
NAP,86.10,Gestion d'équipements et centres sportifs (services marchands)
NAP,86.11,Remontées mécaniques
NAP,86.12,Professeurs de sport et sportifs professionnels
NAP,87.01,Laverie-blanchisserie-teinturerie de détail
NAP,87.02,Blanchisserie et teinturerie de gros
NAP,87.03,Salons de coiffure
NAP,87.04,Esthétique corporelle
NAP,87.05,Services funéraires
NAP,87.06,Studios de photographie
NAP,87.07,Services personnels divers
NAP,87.08,Services de nettoyage
NAP,87.09,Enlèvement des ordures (services marchands)
NAP,87.10,Autres services d'assainissement (services marchands)
NAP,81.11,Location de logements
NAP,81.21,Location d'immeubles à usages industriels et commerciaux
NAP,81.22,Crédit bail immobilier
NAP,88.01,"Assurances ""vie et capitalisation"""
NAP,88.02,"Assurances ""i.a.r.d."""
NAP,88.03,Réassurance
NAP,88.04,Assurances relevant du code de la mutualité
NAP,88.05,Caisses de retraites relevant de la législation sur les assurances
NAP,89.01,Instituts d'émission
NAP,89.02,"Banques de dépôts, d'affaires, de crédit à long et moyen terme"
NAP,89.03,Crédit coopératif et mutuel
NAP,89.04,Etablissements financiers et unions économiques
NAP,89.05,Organismes financiers à statut légal spécial
NAP,89.06,Organismes de répartition d'emprunts collectifs obligataires
NAP,89.07,Sociétés de placements en valeurs mobilières
NAP,90.01,Pouvoirs publics
NAP,90.02,Administration centrale
NAP,90.03,Services extérieurs des administrations économiques et financières
NAP,90.04,Services extérieurs des autres administrations
NAP,90.05,Activités administratives spécialisées diverses
NAP,90.11,Administration locale
NAP,90.12,Promotion en infrastructure (services non marchands à caractère public)
NAP,90.13,Voirie et assainissement (services non marchand à caractère public)
NAP,90.21,Cours et tribunaux
NAP,90.22,Etablissements pénitentiaires
NAP,90.23,Etablissements d'éducation surveillée
NAP,90.24,Police nationale
NAP,90.25,Protection civile
NAP,90.26,Gendarmerie
NAP,90.31,Commandements territoriaux militaires
NAP,90.32,Forces et infrastructures des forces
NAP,90.33,"Dépôts, magasins et organismes d'approvisionnement militaire"
NAP,90.34,Ecoles militaires
NAP,90.35,Service de santé militaire
NAP,90.36,Laboratoires et centres d'essais militaires
NAP,91.01,Organismes généraux de la sécurité sociale
NAP,91.02,"Sécurité sociale : maladie, maternité, accidents de travail"
NAP,91.03,Sécurité sociale : vieillesse
NAP,91.04,Caisses de retraites ne relevant pas de la législation sur les assurances
NAP,91.05,Sécurité sociale : allocations familiales
NAP,91.06,Couverture du risque chômage et autres garanties du maintien du revenu
NAP,92.11,Enseignement préscolaire (services non marchands à caractère public)
NAP,92.12,Enseignement élémentaire (services non marchands à caractère public)
NAP,92.13,Enseignement du second degré premier cycle (services non marchands à caractère public)
NAP,92.14,Enseignement du second degré second cycle (services non marchands à caractère public)
NAP,92.15,Enseignement supérieur (services non marchands à caractère public)
NAP,92.16,Enseignement artistique (services non marchands à caractère public)
NAP,92.17,Formation de fonctionnaires (services non marchands à caractère public)
NAP,92.18,Formation des adultes et formation continue (services non marchands à caractère public)
NAP,92.21,Enseignement.(services non marchands à caractère privé)
NAP,93.11,Recherche scientifique et technique (services non marchands à caractère public)
NAP,93.21,Recherche scientifique et technique (services non marchands à caractère privé))
NAP,94.11,Médecine systématique et de dépistage (services non marchands à caractère public)
NAP,94.21,Médecine systématique et de dépistage (services non marchands à caractère privé))
NAP,95.11,Organisme locaux d'action sociale (services non marchands à caractère public)
NAP,95.12,"Etablissements pour l'enfance protégée, handicapée, ou inadaptée (services non marchands à caractère public)"
NAP,95.13,"Etablissements pour adultes nécessiteux, handicapés, ou inadaptés (services non marchands à caractère public)"
NAP,95.21,Oeuvres et organismes sociaux à compétence générale (services non marchands à caractère privé)
NAP,95.22,Oeuvres et organismes sociaux spécialisés (services non marchands à caractère privé)
NAP,95.23,"Etablissements pour l'enfance protégée, handicapée, inadaptée (services non marchands à caractère privé)"
NAP,95.24,"Etablissements pour adultes nécessiteux, handicapés ou inadaptés (services non marchands à caractère privé)"
NAP,96.11,Gestion de bibliothèques (services non marchands à caractère public)
NAP,96.12,Conservation du patrimoine culturel (services non marchands à caractère public)
NAP,96.13,Gestion de salles de théâtre (services non marchands à caractère public)
NAP,96.14,Gestion d'équipements culturels (services non marchands à caractère public)
NAP,96.15,Gestion d'équipements socio-éducatifs (services non marchands à caractère public)
NAP,96.16,Associations culturelles et socio-éducatives (services non marchands à caractère public)
NAP,96.17,Gestion d'équipements sportifs (services non marchands à caractère public)
NAP,96.18,Associations sportives (services non marchands à caractère public)
NAP,96.21,Gestion de bibliothèques et conservation du patrimoine culturel (services non marchands à caractère privé)
NAP,96.22,"Gestion d'équipements culturels, socio-éducatifs et d'autres salles de spectacle (services non marchands à caractère privé)"
NAP,96.23,Associations culturelles et socio-éducatives (services non marchands à caractère privé)
NAP,96.24,Gestion d'équipements sportifs (services non marchands à caractère privé)
NAP,96.25,Associations sportives (services non marchands à caractère privé)
NAP,97.11,Organisations économiques (services non marchands à caractère public)
NAP,97.12,Offices du tourisme (services non marchands à caractère public)
NAP,97.21,Organisations syndicales (services non marchands à caractère prive)
NAP,97.22,Organisations religieuses et philosophiques (services non marchands à caractère privé)
NAP,97.23,Autres services fournis à la collectivité (services non marchands à caractère privé)
NAP,98.01,Services domestiques
NAP,99.01,Représentation diplomatique étrangère en France ; organismes internationaux
